date,tmax_c,tmin_c,tmean_c,dewpoint_c,rh_mean_pct,wind_2m_ms,wind_10m_ms,solar_mj,rainfall_mm,wetness_top,wetness_root,wetness_prof
2017-06-19,39.39,29.27,33.82,25.2,66.11,3.57,4.16,25.65,0.0,0.08,0.17,0.18
2017-06-20,39.63,29.24,34.05,24.76,63.07,2.89,3.36,26.04,0.01,0.09,0.17,0.18
2017-06-21,42.31,30.41,35.97,23.04,52.7,1.72,2.05,25.44,0.01,0.09,0.17,0.18
2017-06-22,41.72,30.55,35.87,23.34,52.4,2.15,2.52,25.8,0.0,0.08,0.17,0.17
2017-06-23,41.22,31.61,35.99,24.43,56.13,2.41,2.76,26.35,0.0,0.08,0.17,0.17
2017-06-24,40.58,31.04,35.47,24.07,56.95,3.15,3.63,25.56,0.0,0.08,0.17,0.17
2017-06-25,40.29,30.54,34.77,23.26,58.33,3.92,4.58,25.85,0.0,0.08,0.17,0.17
2017-06-26,39.23,30.04,34.27,23.38,57.15,3.41,3.98,25.58,0.0,0.08,0.17,0.17
2017-06-27,38.76,29.77,34.05,25.11,63.55,2.5,2.9,26.18,0.0,0.08,0.17,0.17
2017-06-28,43.42,29.93,37.06,19.75,45.7,2.61,3.31,24.18,0.0,0.08,0.17,0.17
2017-06-29,42.59,32.47,37.51,18.05,34.25,3.69,4.64,25.22,0.0,0.07,0.17,0.17
2017-06-30,42.98,31.34,37.05,20.12,41.18,2.37,2.92,24.63,0.0,0.07,0.16,0.17
2017-07-01,41.92,31.9,36.59,22.0,46.77,2.68,3.2,26.76,0.0,0.07,0.16,0.17
2017-07-02,43.9,30.9,36.43,22.6,54.28,1.86,2.2,25.88,0.0,0.07,0.16,0.17
2017-07-03,44.75,31.42,37.04,22.47,51.65,1.55,1.81,26.51,0.0,0.07,0.16,0.17
2017-07-04,42.99,30.97,36.27,21.07,47.87,1.61,1.87,25.8,0.0,0.07,0.16,0.17
2017-07-05,42.3,31.34,36.34,21.35,46.3,2.1,2.48,25.89,0.0,0.07,0.16,0.17
2017-07-06,42.43,32.31,36.98,21.68,46.32,1.84,2.2,25.51,0.01,0.07,0.16,0.17
2017-07-07,44.59,31.26,37.77,20.77,46.19,2.27,2.76,25.49,0.02,0.07,0.16,0.17
2017-07-08,40.17,30.82,35.27,25.13,58.24,6.23,7.42,22.24,0.05,0.07,0.16,0.17
2017-07-09,41.29,30.83,35.92,24.0,53.68,3.72,4.42,23.3,0.06,0.07,0.16,0.16
2017-07-10,42.08,32.76,37.23,23.04,47.23,2.46,2.99,23.21,0.02,0.07,0.16,0.16
2017-07-11,40.74,32.64,36.75,21.87,45.39,2.77,3.29,23.05,0.0,0.07,0.16,0.16
2017-07-12,42.21,33.79,37.76,20.56,38.78,2.82,3.52,22.18,0.0,0.07,0.16,0.16
2017-07-13,40.98,33.9,36.81,23.1,47.56,4.32,5.16,22.04,0.0,0.07,0.16,0.16
2017-07-14,41.06,32.71,36.38,23.17,49.94,2.79,3.35,22.25,0.01,0.07,0.16,0.16
2017-07-15,42.37,33.03,37.23,22.07,44.82,2.79,3.46,22.62,0.14,0.08,0.16,0.16
2017-07-16,40.62,33.27,36.88,22.33,45.68,3.17,3.83,21.95,0.02,0.08,0.16,0.16
2017-07-17,41.78,34.11,37.19,23.04,46.48,2.61,3.12,17.43,0.08,0.08,0.16,0.16
2017-07-18,42.51,32.62,37.54,21.83,45.37,2.06,2.52,23.06,0.14,0.09,0.16,0.16
2017-07-19,42.37,32.01,37.18,19.63,40.06,4.61,5.63,25.68,0.0,0.08,0.16,0.16
2017-07-20,42.3,30.69,36.81,20.16,42.55,3.01,3.7,24.08,0.0,0.08,0.16,0.16
2017-07-21,42.31,31.82,36.75,20.7,43.19,2.4,2.87,25.59,0.0,0.07,0.16,0.16
2017-07-22,42.49,33.4,37.69,18.39,35.2,2.11,2.53,25.91,0.0,0.07,0.16,0.16
2017-07-23,43.38,32.85,37.4,19.07,39.77,1.96,2.29,25.58,0.0,0.07,0.16,0.16
2017-07-24,42.08,32.83,37.13,20.68,41.17,3.08,3.69,23.79,0.0,0.07,0.16,0.16
2017-07-25,41.98,33.24,37.12,22.99,46.12,4.13,4.89,23.54,0.01,0.07,0.16,0.16
2017-07-26,43.02,33.51,37.72,21.72,42.34,2.61,3.09,24.42,0.04,0.07,0.16,0.16
2017-07-27,41.19,33.91,37.28,21.77,42.64,3.36,4.03,22.82,0.07,0.07,0.16,0.16
2017-07-28,42.99,33.72,37.7,22.56,45.58,1.89,2.31,22.95,0.14,0.08,0.16,0.16
2017-07-29,41.44,33.3,36.79,22.82,49.24,2.24,2.65,24.71,0.12,0.08,0.16,0.16
2017-07-30,41.99,31.97,36.71,22.86,48.75,2.68,3.24,23.84,0.06,0.08,0.16,0.16
2017-07-31,41.97,31.0,36.07,24.31,54.18,3.15,3.67,23.92,0.03,0.08,0.16,0.16
2017-08-01,42.44,32.87,37.86,23.9,48.68,1.88,2.28,23.68,0.01,0.08,0.15,0.16
2017-08-02,44.34,32.98,38.69,21.86,41.72,3.06,3.7,23.5,0.01,0.08,0.15,0.16
2017-08-03,44.12,33.09,38.79,19.81,37.18,3.21,3.99,24.02,0.0,0.07,0.15,0.16
2017-08-04,41.4,33.72,37.75,19.67,36.95,1.91,2.3,25.1,0.01,0.07,0.15,0.16
2017-08-05,42.76,32.78,37.44,20.91,42.49,1.48,1.76,24.37,0.01,0.07,0.15,0.16
2017-08-06,43.82,33.49,38.62,19.41,36.44,2.05,2.62,24.4,0.0,0.07,0.15,0.16
2017-08-07,43.43,32.18,37.85,19.02,37.47,3.23,3.97,23.98,0.0,0.06,0.15,0.16
2017-08-08,42.87,31.3,37.25,20.19,41.2,3.23,3.93,24.57,0.0,0.06,0.15,0.15
2017-08-09,42.81,31.02,36.91,20.28,41.95,3.15,3.76,25.59,0.0,0.06,0.15,0.15
2017-08-10,42.29,30.55,36.23,22.02,48.43,4.42,5.27,24.47,0.0,0.06,0.15,0.15
2017-08-11,42.42,31.02,36.6,21.54,46.23,3.57,4.29,23.74,0.0,0.06,0.15,0.15
2017-08-12,42.32,32.01,37.06,20.28,40.98,2.59,3.11,24.1,0.0,0.06,0.15,0.15
2017-08-13,41.19,32.17,36.43,20.52,42.3,2.68,3.18,24.35,0.0,0.06,0.15,0.15
2017-08-14,41.6,31.77,36.45,21.61,44.95,3.23,3.83,23.35,0.03,0.06,0.15,0.15
2017-08-15,40.49,31.55,35.6,22.56,49.41,4.52,5.32,22.23,0.19,0.07,0.15,0.15
2017-08-16,38.37,31.57,34.66,22.91,52.01,3.38,3.9,21.34,0.18,0.08,0.15,0.15
2017-08-17,38.61,32.48,35.3,22.46,48.77,2.45,2.85,22.91,0.42,0.09,0.15,0.15
2017-08-18,38.79,31.06,34.71,23.53,55.54,2.47,2.86,23.49,0.0,0.09,0.15,0.15
2017-08-19,42.43,31.1,36.33,21.13,46.28,1.96,2.35,21.54,0.0,0.08,0.15,0.15
2017-08-20,41.25,30.53,35.69,21.73,49.12,3.83,4.64,22.85,0.0,0.08,0.15,0.15
2017-08-21,40.43,31.45,35.75,19.6,42.06,2.8,3.35,23.0,0.0,0.08,0.15,0.15
2017-08-22,42.48,31.2,36.42,19.44,40.87,2.96,3.53,23.23,0.0,0.07,0.15,0.15
2017-08-23,39.04,30.11,34.21,22.55,53.59,4.82,5.73,22.17,0.0,0.07,0.15,0.15
2017-08-24,39.13,29.96,34.31,22.77,53.92,3.39,3.97,23.27,0.0,0.07,0.15,0.15
2017-08-25,37.94,29.93,33.84,22.97,54.96,3.18,3.67,23.87,0.0,0.07,0.15,0.15
2017-08-26,39.52,30.62,34.69,21.46,49.22,1.97,2.36,23.3,0.0,0.07,0.15,0.15
2017-08-27,41.76,31.3,36.28,16.47,35.13,2.1,2.68,24.45,0.0,0.07,0.15,0.15
2017-08-28,41.36,29.45,35.41,16.45,36.27,2.93,3.65,23.3,0.0,0.06,0.15,0.15
2017-08-29,41.5,29.83,35.42,16.53,37.22,2.03,2.54,24.73,0.0,0.06,0.15,0.15
2017-08-30,41.66,30.71,35.17,16.85,41.96,2.22,2.67,24.73,0.0,0.06,0.15,0.15
2017-08-31,39.37,29.73,33.97,23.98,61.64,2.17,2.52,22.58,0.0,0.06,0.15,0.15
2017-09-01,40.85,29.42,34.77,22.34,54.72,1.6,1.83,20.39,0.0,0.06,0.15,0.15
2017-09-02,40.2,31.53,35.18,21.36,49.69,2.11,2.44,23.59,0.0,0.06,0.15,0.15
2017-09-03,40.06,29.83,34.51,20.35,48.96,1.91,2.2,22.99,0.01,0.06,0.15,0.15
2017-09-04,41.88,30.59,35.5,19.26,42.12,2.35,2.9,22.88,0.01,0.06,0.15,0.15
2017-09-05,40.27,29.92,34.98,19.68,44.48,3.0,3.61,22.84,0.05,0.06,0.15,0.15
2017-09-06,39.52,31.63,35.32,20.96,45.49,2.48,2.96,21.67,0.01,0.06,0.15,0.15
2017-09-07,40.04,32.5,35.68,21.36,46.15,1.81,2.21,21.63,0.0,0.06,0.15,0.15
2017-09-08,39.81,32.0,35.12,21.75,48.7,2.32,2.77,21.85,0.0,0.06,0.15,0.15
2017-09-09,37.55,31.04,34.04,22.19,52.32,2.18,2.53,21.31,0.0,0.06,0.15,0.15
2017-09-10,38.17,30.77,34.07,21.01,48.56,1.59,1.83,21.17,0.0,0.06,0.15,0.15
2017-09-11,41.31,30.81,35.65,21.04,46.7,2.3,2.82,21.72,0.0,0.06,0.15,0.15
2017-09-12,40.45,29.66,34.75,19.62,45.61,2.57,3.07,22.18,0.0,0.06,0.15,0.15
2017-09-13,39.24,29.98,34.13,19.27,44.49,3.15,3.7,21.42,0.0,0.06,0.15,0.15
2017-09-14,39.18,30.99,34.55,19.02,42.47,2.39,2.84,21.65,0.0,0.06,0.15,0.15
2017-09-15,38.48,31.14,34.27,20.17,46.56,2.57,3.06,21.91,0.0,0.06,0.15,0.15
2017-09-16,39.08,30.98,34.32,19.88,45.79,1.52,1.74,21.44,0.0,0.06,0.15,0.15
2017-09-17,39.24,30.28,34.34,20.77,48.43,1.73,2.08,21.28,0.0,0.06,0.15,0.15
2017-09-18,40.66,30.36,34.58,20.16,46.3,1.88,2.25,20.15,0.0,0.06,0.15,0.15
2017-09-19,41.1,30.3,34.84,19.59,44.89,2.14,2.63,21.78,0.0,0.06,0.15,0.15
2017-09-20,39.9,29.72,34.53,14.28,35.65,2.53,3.18,20.59,0.0,0.05,0.15,0.15
2017-09-21,40.02,28.66,34.08,13.85,34.22,3.33,4.16,22.91,0.0,0.05,0.15,0.15
2017-09-22,39.4,28.54,34.03,14.32,34.42,3.14,3.88,22.63,0.0,0.05,0.15,0.15
2017-09-23,38.37,29.3,33.68,14.79,33.65,2.41,2.96,21.98,0.0,0.05,0.15,0.15
2017-09-24,39.19,29.32,33.63,16.87,41.66,1.67,1.98,22.8,0.0,0.05,0.15,0.15
2017-09-25,38.46,28.07,32.8,19.04,50.85,2.03,2.39,22.01,0.0,0.05,0.15,0.15
2017-09-26,37.87,28.49,32.52,20.48,54.95,1.7,2.01,20.83,0.01,0.05,0.15,0.15
2017-09-27,38.53,28.57,32.57,21.36,58.02,1.79,2.12,21.55,0.02,0.05,0.15,0.15
2017-09-28,37.64,29.2,32.6,22.86,61.15,2.29,2.71,21.18,0.0,0.05,0.15,0.15
2017-09-29,37.14,28.85,32.38,24.73,68.43,2.73,3.22,21.33,0.0,0.05,0.15,0.15
2017-09-30,37.85,28.87,32.6,23.33,63.87,2.07,2.44,21.46,0.0,0.05,0.15,0.15
2017-10-01,39.52,28.97,33.73,20.18,50.09,1.91,2.35,21.35,0.0,0.05,0.15,0.15
2017-10-02,38.34,28.55,33.02,20.13,50.21,2.06,2.43,20.18,0.0,0.05,0.15,0.15
2017-10-03,37.06,29.55,32.85,23.46,61.99,3.78,4.56,19.38,0.0,0.05,0.15,0.15
2017-10-04,37.85,27.62,32.31,21.92,59.76,2.28,2.72,19.95,0.0,0.05,0.15,0.15
2017-10-05,37.09,28.56,32.46,21.5,55.01,2.45,2.85,20.09,0.0,0.05,0.15,0.15
2017-10-06,36.73,28.97,32.52,21.78,56.02,1.95,2.32,18.94,0.0,0.05,0.15,0.15
2017-10-07,37.57,28.65,32.63,18.52,48.26,1.85,2.2,20.27,0.0,0.05,0.15,0.15
2017-10-08,37.68,28.84,32.65,21.75,57.37,2.69,3.21,18.33,0.0,0.05,0.15,0.15
2017-10-09,37.18,29.65,32.61,22.83,60.0,2.64,3.12,19.62,0.0,0.05,0.15,0.15
2017-10-10,36.93,28.29,31.98,23.37,65.4,2.51,2.98,18.78,0.0,0.05,0.15,0.15
2017-10-11,37.57,27.16,31.84,21.52,61.0,1.88,2.25,19.06,0.0,0.05,0.15,0.15
2017-10-12,36.83,28.94,32.11,22.01,58.51,2.16,2.52,18.55,0.0,0.05,0.15,0.15
2017-10-13,36.05,28.63,31.75,22.03,59.33,2.94,3.49,19.31,0.0,0.05,0.15,0.15
2017-10-14,36.98,27.85,31.93,19.92,52.95,2.36,2.78,19.35,0.0,0.05,0.15,0.15
2017-10-15,37.14,27.37,31.49,19.78,53.82,2.49,2.93,19.62,0.0,0.05,0.15,0.15
2017-10-16,36.37,27.35,31.14,19.69,54.17,2.64,3.11,20.15,0.0,0.05,0.15,0.15
2017-10-17,36.16,26.32,30.89,18.58,52.92,1.91,2.24,20.37,0.0,0.05,0.15,0.15
2017-10-18,36.79,27.04,31.38,18.45,50.66,1.21,1.38,19.6,0.0,0.05,0.15,0.15
2017-10-19,37.72,27.7,32.69,13.65,37.09,2.61,3.15,18.66,0.0,0.05,0.15,0.15
2017-10-20,36.79,27.13,31.56,12.16,34.05,2.2,2.72,18.44,0.0,0.05,0.15,0.15
2017-10-21,35.23,27.44,30.82,16.64,46.4,1.85,2.17,18.68,0.0,0.05,0.15,0.15
2017-10-22,34.75,26.06,30.18,21.09,61.51,3.37,4.03,18.22,0.0,0.05,0.15,0.15
2017-10-23,34.11,26.82,30.37,22.12,63.48,2.78,3.35,18.41,0.0,0.05,0.15,0.15
2017-10-24,35.87,26.69,31.03,18.26,50.94,1.41,1.68,18.4,0.0,0.05,0.15,0.15
2017-10-25,35.37,26.52,30.79,17.13,47.4,2.21,2.73,18.72,0.0,0.05,0.15,0.15
2017-10-26,36.56,25.51,30.61,14.88,43.34,1.56,1.98,17.89,0.0,0.05,0.15,0.15
2017-10-27,35.62,27.65,30.84,17.73,49.45,1.66,1.99,18.19,0.0,0.05,0.15,0.15
2017-10-28,35.85,27.5,30.88,19.23,54.09,1.55,1.86,17.29,0.0,0.05,0.15,0.15
2017-10-29,34.87,27.89,30.55,20.02,56.34,1.7,1.96,17.9,0.0,0.05,0.15,0.15
2017-10-30,35.15,26.86,30.5,18.17,50.89,1.39,1.65,17.4,0.0,0.05,0.15,0.15
2017-10-31,33.4,25.41,29.02,18.73,56.77,1.83,2.2,17.5,0.0,0.05,0.15,0.15
2017-11-01,33.54,25.58,29.32,18.12,53.33,1.67,2.03,17.51,0.0,0.05,0.15,0.15
2017-11-02,33.48,26.71,29.8,16.69,47.18,1.87,2.28,17.5,0.0,0.05,0.15,0.15
2017-11-03,32.81,26.16,29.33,16.3,47.21,1.81,2.14,17.76,0.0,0.05,0.15,0.15
2017-11-04,33.21,25.51,29.11,15.2,45.38,1.37,1.65,16.74,0.0,0.05,0.15,0.15
2017-11-05,33.43,24.54,28.83,16.53,50.24,1.84,2.28,16.79,0.0,0.05,0.15,0.15
2017-11-06,34.15,24.9,29.32,16.25,48.01,2.1,2.62,16.39,0.0,0.05,0.15,0.15
2017-11-07,33.92,25.14,29.09,15.6,47.35,1.72,2.08,17.01,0.0,0.05,0.15,0.15
2017-11-08,33.92,26.53,29.42,18.09,54.32,1.69,2.02,17.04,0.0,0.05,0.15,0.15
2017-11-09,31.97,26.2,28.66,19.79,60.86,2.75,3.33,16.59,0.0,0.05,0.15,0.15
2017-11-10,31.47,26.08,28.25,18.41,56.59,2.87,3.45,15.47,0.0,0.05,0.15,0.15
2017-11-11,30.85,25.82,27.95,16.47,50.83,2.01,2.4,15.16,0.0,0.05,0.15,0.15
2017-11-12,30.2,25.76,27.99,19.75,61.31,4.23,5.07,15.15,7.43,0.16,0.16,0.16
2017-11-13,30.43,25.41,27.67,13.65,43.75,4.24,5.16,16.45,0.0,0.14,0.16,0.16
2017-11-14,31.13,24.81,27.47,13.79,44.86,1.46,1.78,15.4,0.0,0.12,0.16,0.16
2017-11-15,30.88,22.97,26.62,12.43,42.97,1.57,1.93,15.76,0.0,0.1,0.16,0.16
2017-11-16,29.64,23.7,26.37,15.05,50.79,1.23,1.44,15.58,0.55,0.1,0.16,0.16
2017-11-17,29.55,23.98,26.75,14.63,48.23,1.7,2.02,12.86,1.28,0.14,0.16,0.16
2017-11-18,29.98,22.92,26.1,14.38,50.56,2.98,3.6,15.05,0.04,0.15,0.16,0.16
2017-11-19,29.94,22.13,25.69,11.52,43.59,2.55,3.17,15.8,0.0,0.13,0.16,0.16
2017-11-20,29.68,21.98,25.75,9.86,38.74,1.82,2.3,15.28,0.0,0.12,0.16,0.16
2017-11-21,29.62,21.71,25.56,11.0,43.0,2.2,2.72,15.02,0.0,0.11,0.16,0.16
2017-11-22,28.91,21.47,25.05,10.59,42.79,2.3,2.82,14.15,0.01,0.11,0.16,0.16
2017-11-23,29.08,21.97,25.27,13.84,51.94,3.07,3.75,14.03,0.68,0.11,0.16,0.16
2017-11-24,27.69,23.16,25.1,15.94,57.52,2.51,2.97,14.31,2.71,0.18,0.16,0.16
2017-11-25,26.28,22.35,24.23,11.92,47.16,4.86,5.9,15.86,0.0,0.17,0.16,0.16
2017-11-26,26.51,21.43,23.77,13.91,54.61,2.64,3.3,14.54,0.0,0.15,0.16,0.16
2017-11-27,27.71,22.12,24.17,13.71,53.45,1.93,2.29,15.79,0.0,0.14,0.16,0.16
2017-11-28,28.19,22.53,24.99,17.52,63.83,4.37,5.33,14.55,0.0,0.13,0.16,0.16
2017-11-29,27.83,22.55,24.78,14.99,56.19,2.74,3.45,15.84,0.0,0.13,0.16,0.16
2017-11-30,29.57,21.88,25.23,12.85,49.27,1.54,1.85,15.38,0.0,0.12,0.16,0.16
2017-12-01,28.74,20.57,24.54,13.99,54.06,1.93,2.33,13.67,0.0,0.12,0.16,0.16
2017-12-02,28.15,23.66,25.25,18.25,65.98,1.75,2.11,13.66,0.01,0.11,0.16,0.16
2017-12-03,28.38,22.12,24.85,12.44,50.37,2.53,3.1,13.77,0.03,0.11,0.16,0.16
2017-12-04,26.75,19.68,22.9,7.84,40.37,4.32,5.29,13.76,0.0,0.11,0.16,0.16
2017-12-05,24.93,17.66,21.18,3.02,32.43,2.95,3.56,15.72,0.0,0.11,0.16,0.16
2017-12-06,25.29,17.77,21.22,4.86,36.39,2.03,2.48,14.51,0.0,0.1,0.16,0.16
2017-12-07,25.53,16.89,20.87,7.62,45.77,1.97,2.48,15.16,0.0,0.1,0.16,0.16
2017-12-08,25.57,18.89,22.06,13.87,60.71,4.11,4.92,10.41,0.01,0.1,0.16,0.16
2017-12-09,24.98,19.23,22.05,10.8,50.14,1.76,2.26,11.89,0.0,0.1,0.16,0.16
2017-12-10,25.94,19.19,22.2,7.61,42.22,2.89,3.64,14.45,0.0,0.1,0.16,0.16
2017-12-11,25.48,19.37,22.02,14.07,61.62,3.42,4.2,14.48,0.0,0.1,0.16,0.16
2017-12-12,25.01,20.23,22.2,12.41,54.77,4.43,5.39,13.92,0.0,0.1,0.16,0.16
2017-12-13,25.52,18.0,21.3,8.19,46.14,2.71,3.38,14.38,0.0,0.1,0.16,0.16
2017-12-14,26.37,17.91,21.82,10.07,48.5,2.83,3.51,13.13,0.0,0.1,0.16,0.16
2017-12-15,25.98,19.1,22.46,13.33,57.96,3.44,4.17,12.13,0.39,0.1,0.16,0.16
2017-12-16,26.46,19.56,22.62,12.94,56.37,3.61,4.35,11.99,2.04,0.14,0.16,0.16
2017-12-17,23.11,19.16,20.91,15.98,74.16,3.29,3.92,7.34,13.77,0.33,0.18,0.18
2017-12-18,21.53,17.84,19.61,13.53,68.69,1.64,2.03,12.56,1.85,0.28,0.19,0.19
2017-12-19,24.65,18.8,21.16,13.03,60.6,1.77,2.07,14.43,0.01,0.23,0.19,0.19
2017-12-20,26.08,18.9,21.93,13.98,62.74,1.96,2.36,14.91,0.0,0.21,0.19,0.19
2017-12-21,27.2,19.62,22.56,12.93,57.61,2.05,2.49,14.92,0.0,0.2,0.19,0.19
2017-12-22,27.14,19.17,22.72,12.45,53.86,1.57,1.87,14.72,0.0,0.19,0.19,0.19
2017-12-23,27.35,20.29,22.71,15.98,68.64,1.97,2.4,13.84,0.0,0.18,0.18,0.19
2017-12-24,25.68,19.19,21.9,19.28,86.11,2.43,2.96,11.71,0.01,0.18,0.18,0.19
2017-12-25,26.16,19.58,22.15,18.82,83.01,1.92,2.34,13.33,0.01,0.18,0.18,0.19
2017-12-26,25.83,18.26,21.57,16.89,77.47,2.04,2.44,13.0,0.0,0.18,0.18,0.19
2017-12-27,26.24,18.82,22.14,16.46,71.85,1.57,1.91,12.56,0.0,0.18,0.18,0.19
2017-12-28,27.48,18.19,22.55,10.22,50.29,2.27,2.82,13.96,0.0,0.17,0.18,0.19
2017-12-29,27.45,18.14,21.97,9.36,49.3,2.94,3.79,14.69,0.0,0.17,0.18,0.19
2017-12-30,27.36,17.7,21.74,12.35,59.25,3.15,3.97,14.69,0.0,0.16,0.18,0.19
2017-12-31,25.8,17.21,21.02,11.06,56.36,1.44,1.82,15.0,0.0,0.16,0.18,0.18
2018-01-01,25.1,18.74,21.22,11.33,55.21,1.58,1.89,15.16,0.0,0.16,0.18,0.18
2018-01-02,23.63,17.83,20.36,12.73,62.56,2.5,2.97,15.02,0.0,0.16,0.18,0.18
2018-01-03,23.31,18.36,20.43,13.75,66.88,5.04,6.18,13.18,0.0,0.16,0.18,0.18
2018-01-04,22.64,17.76,19.92,12.06,61.22,3.4,4.22,11.5,0.0,0.15,0.18,0.18
2018-01-05,23.22,17.33,19.93,13.06,65.38,3.29,4.08,14.12,0.0,0.15,0.18,0.18
2018-01-06,24.08,17.71,20.46,13.22,64.95,2.42,2.93,14.68,0.0,0.15,0.18,0.18
2018-01-07,25.78,16.78,20.77,10.5,55.23,3.57,4.36,14.41,0.0,0.15,0.18,0.18
2018-01-08,22.4,18.23,19.98,12.74,63.72,4.73,5.78,9.14,0.43,0.15,0.18,0.18
2018-01-09,22.98,17.97,19.89,11.11,58.53,2.55,3.08,14.38,0.34,0.18,0.18,0.18
2018-01-10,23.68,17.28,19.87,8.33,48.57,2.81,3.47,15.06,0.0,0.17,0.18,0.18
2018-01-11,23.55,17.99,20.16,8.2,47.26,2.83,3.51,16.02,0.0,0.16,0.18,0.18
2018-01-12,24.0,17.98,20.27,8.08,47.05,2.62,3.28,16.12,0.0,0.15,0.18,0.18
2018-01-13,23.61,17.88,20.06,12.89,64.66,2.52,3.05,16.1,0.0,0.15,0.18,0.18
2018-01-14,24.86,17.8,20.47,14.37,70.0,1.35,1.68,15.55,0.0,0.15,0.18,0.18
2018-01-15,23.45,17.54,19.73,15.48,77.88,2.49,2.98,15.76,0.0,0.15,0.18,0.18
2018-01-16,24.06,17.44,20.26,13.22,65.74,5.62,6.94,15.53,0.0,0.14,0.17,0.18
2018-01-17,22.67,17.17,19.46,11.59,61.44,3.37,4.19,14.7,0.0,0.14,0.17,0.18
2018-01-18,21.75,15.94,18.73,12.03,65.88,3.07,3.75,15.33,0.0,0.14,0.17,0.18
2018-01-19,24.2,15.57,19.71,11.75,62.13,2.0,2.44,16.11,0.0,0.14,0.17,0.18
2018-01-20,24.46,16.29,19.81,12.07,65.14,2.36,2.91,15.72,0.0,0.14,0.17,0.18
2018-01-21,21.0,17.34,18.87,11.3,62.93,5.98,7.33,13.38,0.0,0.13,0.17,0.18
2018-01-22,23.99,17.09,20.12,9.01,50.53,2.48,3.09,16.06,0.0,0.13,0.17,0.18
2018-01-23,24.7,16.44,20.04,9.5,53.04,2.08,2.53,16.36,0.0,0.13,0.17,0.18
2018-01-24,22.47,16.2,19.04,12.63,67.49,2.99,3.63,15.62,0.0,0.13,0.17,0.18
2018-01-25,24.25,17.15,19.81,14.38,72.56,2.01,2.4,14.9,0.0,0.13,0.17,0.18
2018-01-26,26.02,16.39,20.84,13.77,67.83,1.3,1.56,15.09,0.0,0.13,0.17,0.18
2018-01-27,27.47,18.22,21.77,13.91,65.9,1.62,1.97,15.4,0.0,0.13,0.17,0.18
2018-01-28,24.64,19.06,21.15,12.61,60.74,4.17,4.96,13.52,0.0,0.12,0.17,0.18
2018-01-29,21.16,16.66,19.06,9.55,54.93,5.27,6.34,15.85,0.0,0.12,0.17,0.18
2018-01-30,21.3,16.28,18.76,10.71,60.03,4.56,5.53,14.87,0.0,0.12,0.17,0.17
2018-01-31,21.15,17.09,18.74,7.96,50.61,5.27,6.33,17.26,0.0,0.12,0.17,0.17
2018-02-01,22.16,16.97,19.09,10.3,57.3,2.94,3.58,17.49,0.0,0.12,0.17,0.17
2018-02-02,22.53,16.39,19.05,10.46,58.87,3.37,4.21,18.11,0.0,0.12,0.17,0.17
2018-02-03,24.34,17.13,20.33,8.05,47.73,1.48,1.77,17.92,0.0,0.12,0.17,0.17
2018-02-04,23.97,17.82,20.03,8.95,51.57,2.25,2.73,17.77,0.0,0.12,0.17,0.17
2018-02-05,23.59,17.34,19.68,12.05,63.56,2.62,3.2,17.62,0.0,0.12,0.17,0.17
2018-02-06,24.3,16.56,19.48,11.85,64.9,2.29,2.73,18.15,0.0,0.12,0.17,0.17
2018-02-07,22.36,16.92,19.3,13.77,71.8,2.09,2.48,15.31,0.0,0.12,0.17,0.17
2018-02-08,23.65,16.45,19.55,14.04,72.92,3.26,3.94,16.58,0.0,0.12,0.17,0.17
2018-02-09,23.72,15.94,19.46,14.72,76.41,3.1,3.79,17.37,0.0,0.12,0.17,0.17
2018-02-10,22.87,16.73,19.34,11.87,63.29,3.0,3.69,16.57,0.0,0.12,0.17,0.17
2018-02-11,24.12,15.69,19.84,13.08,66.94,2.24,2.67,17.24,0.0,0.12,0.17,0.17
2018-02-12,26.67,16.69,21.33,9.72,53.11,1.98,2.52,17.92,0.0,0.11,0.17,0.17
2018-02-13,30.51,17.9,23.39,13.31,62.09,3.59,4.49,15.97,0.0,0.11,0.17,0.17
2018-02-14,29.09,19.76,23.66,15.73,65.44,4.89,5.98,16.13,0.0,0.11,0.17,0.17
2018-02-15,28.02,19.83,23.29,15.94,66.3,3.15,3.88,16.69,0.0,0.11,0.17,0.17
2018-02-16,29.45,21.05,24.42,13.78,54.45,1.62,2.05,18.03,0.0,0.11,0.17,0.17
2018-02-17,30.27,21.87,24.92,11.52,46.82,1.65,2.05,18.79,0.0,0.11,0.17,0.17
2018-02-18,31.81,22.2,26.01,8.83,37.71,1.86,2.46,19.27,0.0,0.1,0.17,0.17
2018-02-19,28.43,20.99,24.11,12.28,51.77,4.0,5.0,18.04,0.0,0.1,0.17,0.17
2018-02-20,25.35,19.57,21.9,13.0,58.67,4.27,5.13,18.97,0.0,0.1,0.16,0.17
2018-02-21,25.82,18.78,21.59,12.92,60.05,2.01,2.44,18.08,0.0,0.1,0.16,0.17
2018-02-22,26.41,20.07,22.49,13.89,61.74,1.95,2.3,15.68,0.0,0.1,0.16,0.17
2018-02-23,29.08,20.25,24.04,12.16,51.3,1.77,2.24,17.81,0.0,0.1,0.16,0.17
2018-02-24,30.92,21.93,25.78,13.89,49.99,2.65,3.37,16.59,0.01,0.1,0.16,0.17
2018-02-25,24.63,20.25,22.79,16.43,67.98,3.16,3.83,6.53,5.1,0.2,0.17,0.17
